,arguments,n_sentences,n_args,inf_dens,init_coms,bdd_local_time
268,"[[-6, 8], [-10, -8], [1, -7, -8], [5, 7], [2, -8], [-9, -4, 8], [4, 5, 9], [-10, 6, 9], [-3, 4], [9, -6], [-3, 7]]",10,11,0.4476438043942987,"{5, 6, 8, -9, -7, -4}",0.0444627999986551
269,"[[-6, 8], [-10, -8], [1, -7, -8], [5, 7], [2, -8], [-9, -4, 8], [4, 5, 9], [-10, 6, 9], [-3, 4], [9, -6], [-3, 7]]",10,11,0.4476438043942987,"{2, 3, 5, 8, 10, -9, -6, -4, -1}",0.03453289999924891
270,"[[8, -6], [-3, 7, 8], [11, 2, 7], [-1, -7], [-5, 10, -8], [-9, 4, 7], [-3, 5], [6, 4, 8], [8, -5, 11], [-7, -11]]",11,10,0.2370620524746582,"{1, 3, 4, 8, 9, 10, -11, -7, -6, -5, -2}",0.0641780000005383
271,"[[8, -6], [-3, 7, 8], [11, 2, 7], [-1, -7], [-5, 10, -8], [-9, 4, 7], [-3, 5], [6, 4, 8], [8, -5, 11], [-7, -11]]",11,10,0.2370620524746582,"{2, 3, 8, -7, -6, -5, -4, -1}",0.04323160000058124
272,"[[8, -6], [-3, 7, 8], [11, 2, 7], [-1, -7], [-5, 10, -8], [-9, 4, 7], [-3, 5], [6, 4, 8], [8, -5, 11], [-7, -11]]",11,10,0.2370620524746582,"{1, 3, 8, -10, -9, -7, -4}",0.039685499999905005
273,"[[-3, -11], [8, 6, -11], [4, 1, 3], [10, 3], [7, 2, -11], [-5, 9, -2], [-11, 8, 9], [-8, -10, 2], [2, 6, -8], [-9, -6, -2]]",11,10,0.20470974094641275,"{3, 9, -11, -7, -5}",0.033529900001667556
274,"[[-3, -11], [8, 6, -11], [4, 1, 3], [10, 3], [7, 2, -11], [-5, 9, -2], [-11, 8, 9], [-8, -10, 2], [2, 6, -8], [-9, -6, -2]]",11,10,0.20470974094641275,"{4, 7, -11, -1, -8, -5, -2}",0.03870019999885699
275,"[[-3, -11], [8, 6, -11], [4, 1, 3], [10, 3], [7, 2, -11], [-5, 9, -2], [-11, 8, 9], [-8, -10, 2], [2, 6, -8], [-9, -6, -2]]",11,10,0.20470974094641275,"{-8, 9, -6, 11}",0.033216100000572624
276,"[[2, 8], [-7, -8], [-6, 5, -7], [-10, 9, 8], [-4, -10], [1, -9], [-3, -11, -5], [-11, 6, -7], [-11, 8], [-4, 9]]",11,10,0.31747321452739125,"{3, 4, 7, 8, 9, 10, 11, -6, -5, -2}",0.04473580000012589
277,"[[2, 8], [-7, -8], [-6, 5, -7], [-10, 9, 8], [-4, -10], [1, -9], [-3, -11, -5], [-11, 6, -7], [-11, 8], [-4, 9]]",11,10,0.31747321452739125,"{2, 3, 8, 9, 11, -10, -7, -6, -4}",0.05029169999943406
278,"[[2, 8], [-7, -8], [-6, 5, -7], [-10, 9, 8], [-4, -10], [1, -9], [-3, -11, -5], [-11, 6, -7], [-11, 8], [-4, 9]]",11,10,0.31747321452739125,"{2, 6, 8, 9, 10, -1}",0.04343499999959022
279,"[[-7, 1, 3], [2, -3], [6, 9, 1], [-10, 5, -7], [-11, 9], [-8, -4, 10], [-3, -2], [3, 11, 9], [-5, -4], [-11, -3, 7]]",11,10,0.30379895611347324,"{7, 9, -1, -6, -4, -2}",0.03446999999869149
280,"[[-7, 1, 3], [2, -3], [6, 9, 1], [-10, 5, -7], [-11, 9], [-8, -4, 10], [-3, -2], [3, 11, 9], [-5, -4], [-11, -3, 7]]",11,10,0.30379895611347324,"{2, 3, 4, 8, -7, -5, -1}",0.04215649999969173
281,"[[-7, 1, 3], [2, -3], [6, 9, 1], [-10, 5, -7], [-11, 9], [-8, -4, 10], [-3, -2], [3, 11, 9], [-5, -4], [-11, -3, 7]]",11,10,0.30379895611347324,"{1, 2, 3, 5, 7, 10, 11, -8}",0.05040449999978591
282,"[[-3, 11, -8], [4, 3], [5, 3], [-9, -1, -11], [2, 11], [-6, 10, 9], [-7, -11], [-8, -11, 2], [10, -7, -1], [5, -3]]",11,10,0.31532895813488077,"{8, 9, -1, 6}",0.04848080000010668
283,"[[-3, 11, -8], [4, 3], [5, 3], [-9, -1, -11], [2, 11], [-6, 10, 9], [-7, -11], [-8, -11, 2], [10, -7, -1], [5, -3]]",11,10,0.31532895813488077,"{1, 2, 3, 4, -10, -8, -5}",0.046438499999567284
284,"[[-3, 11, -8], [4, 3], [5, 3], [-9, -1, -11], [2, 11], [-6, 10, 9], [-7, -11], [-8, -11, 2], [10, -7, -1], [5, -3]]",11,10,0.31532895813488077,"{3, 4, 5, 10, -11, -9, -7, -6}",0.05911949999972421
285,"[[-8, -2, 7], [10, -2], [-9, -5, -8], [4, -3, -10], [11, -9], [-6, 10], [1, 10], [-5, -11], [-2, 3], [10, -7, -3], [-4, 11, -8]]",11,11,0.3343701731920579,"{-8, 10, 11, 6}",0.03198860000156856
286,"[[-8, -2, 7], [10, -2], [-9, -5, -8], [4, -3, -10], [11, -9], [-6, 10], [1, 10], [-5, -11], [-2, 3], [10, -7, -3], [-4, 11, -8]]",11,11,0.3343701731920579,"{7, 9, 11, -10, -8, -5, -3}",0.05209420000028331
287,"[[-8, -2, 7], [10, -2], [-9, -5, -8], [4, -3, -10], [11, -9], [-6, 10], [1, 10], [-5, -11], [-2, 3], [10, -7, -3], [-4, 11, -8]]",11,11,0.3343701731920579,"{4, 5, 8, 9, -11, -6, -1}",0.03485279999949853
288,"[[-2, -3, -11], [-9, 8, -3], [6, -8], [10, 2], [-1, 7, 8], [5, -2], [-4, 9], [11, -2], [8, 9], [-5, 11], [7, -2, 8]]",11,11,0.42527926410114886,"{1, 6, -11, -9, -5, -3}",0.038911199999347446
289,"[[-2, -3, -11], [-9, 8, -3], [6, -8], [10, 2], [-1, 7, 8], [5, -2], [-4, 9], [11, -2], [8, 9], [-5, 11], [7, -2, 8]]",11,11,0.42527926410114886,"{3, 4, 7, 8, 9, 10, -5}",0.04311710000001767
290,"[[-2, -3, -11], [-9, 8, -3], [6, -8], [10, 2], [-1, 7, 8], [5, -2], [-4, 9], [11, -2], [8, 9], [-5, 11], [7, -2, 8]]",11,11,0.42527926410114886,"{4, -9, -8, -6, -1}",0.03638929999942775
291,"[[-3, 4], [9, -3], [6, -3], [7, -8, -6], [5, -2, 7], [11, -8], [-1, 10, -6], [-3, 7, -9], [-1, 9], [-8, -10], [-3, -5]]",11,11,0.37882818053047806,"{2, 5, 9, 10, 11, -8, -3}",0.03688270000020566
292,"[[-3, 4], [9, -3], [6, -3], [7, -8, -6], [5, -2, 7], [11, -8], [-1, 10, -6], [-3, 7, -9], [-1, 9], [-8, -10], [-3, -5]]",11,11,0.37882818053047806,"{10, -3, -1, 6}",0.03494139999929757
293,"[[-3, 4], [9, -3], [6, -3], [7, -8, -6], [5, -2, 7], [11, -8], [-1, 10, -6], [-3, 7, -9], [-1, 9], [-8, -10], [-3, -5]]",11,11,0.37882818053047806,"{2, 3, 6, 7, 10, -11, -5}",0.037764500000776025
294,"[[-4, -3, 8], [6, -3], [2, -8], [5, -8], [10, 8], [-9, 11, 8], [1, -4], [-11, 3, 2], [3, -10, -9], [-7, 9], [-6, -7, 11]]",11,11,0.3721008549446801,"{-3, 5, 4, -11}",0.033936899999389425
295,"[[-4, -3, 8], [6, -3], [2, -8], [5, -8], [10, 8], [-9, 11, 8], [1, -4], [-11, 3, 2], [3, -10, -9], [-7, 9], [-6, -7, 11]]",11,11,0.3721008549446801,"{3, 6, 11, -10, -7, -5, -1}",0.040026599999691825
296,"[[-4, -3, 8], [6, -3], [2, -8], [5, -8], [10, 8], [-9, 11, 8], [1, -4], [-11, 3, 2], [3, -10, -9], [-7, 9], [-6, -7, 11]]",11,11,0.3721008549446801,"{2, 4, 9, -11, -10, -8, -5, -1}",0.04498590000002878
297,"[[5, 6], [-11, 1, -5], [7, 2, 6], [10, -5], [-4, -7], [3, 1], [-8, 9, -7], [6, -4], [-3, 9], [7, 3], [-5, -1, -4]]",11,11,0.29996002562353713,"{2, 6, 8, -10, -7}",0.03458110000065062
298,"[[5, 6], [-11, 1, -5], [7, 2, 6], [10, -5], [-4, -7], [3, 1], [-8, 9, -7], [6, -4], [-3, 9], [7, 3], [-5, -1, -4]]",11,11,0.29996002562353713,"{2, 3, 4, 5, 6, 9, 10, -7, -1}",0.046581099999457365
299,"[[5, 6], [-11, 1, -5], [7, 2, 6], [10, -5], [-4, -7], [3, 1], [-8, 9, -7], [6, -4], [-3, 9], [7, 3], [-5, -1, -4]]",11,11,0.29996002562353713,"{4, 5, 6, 10, 11, -9, -8, -7, -3, -1}",0.04366620000109833
300,"[[-1, -5, 3], [-8, 10, 1], [-9, -11, 1], [6, 7, -1], [-2, 11], [-4, 3], [-1, 7, 10], [-5, 11], [8, 2], [-4, 6], [2, -6, 8], [-11, -5]]",11,12,0.29870495293944344,"{2, 10, 11, -7, -5, -3}",0.033111699998698896
301,"[[-1, -5, 3], [-8, 10, 1], [-9, -11, 1], [6, 7, -1], [-2, 11], [-4, 3], [-1, 7, 10], [-5, 11], [8, 2], [-4, 6], [2, -6, 8], [-11, -5]]",11,12,0.29870495293944344,"{1, 2, 5, 9, 10, -8, -3}",0.0443412000004173
302,"[[-1, -5, 3], [-8, 10, 1], [-9, -11, 1], [6, 7, -1], [-2, 11], [-4, 3], [-1, 7, 10], [-5, 11], [8, 2], [-4, 6], [2, -6, 8], [-11, -5]]",11,12,0.29870495293944344,"{7, 9, 11, -8, -5, -2}",0.029189000000769738
303,"[[-9, -7], [-11, 7], [-1, -7], [5, 11], [-8, -7], [-10, -6, -7], [-2, 4, 7], [-7, -10, -11], [-3, 11], [10, -9], [-5, -10], [-7, 3, -2]]",11,12,0.48177820744171895,"{2, 4, 7, -11, -8, -6, -3, -1}",0.06333450000056473
304,"[[-9, -7], [-11, 7], [-1, -7], [5, 11], [-8, -7], [-10, -6, -7], [-2, 4, 7], [-7, -10, -11], [-3, 11], [10, -9], [-5, -10], [-7, 3, -2]]",11,12,0.48177820744171895,"{2, 3, 5, -11, -10, -7, -6, -4, -1}",0.04217579999931331
305,"[[-9, -7], [-11, 7], [-1, -7], [5, 11], [-8, -7], [-10, -6, -7], [-2, 4, 7], [-7, -10, -11], [-3, 11], [10, -9], [-5, -10], [-7, 3, -2]]",11,12,0.48177820744171895,"{1, 4, 6, 8, 11, -9, -3, -2}",0.046818000000712345
306,"[[-8, 9], [-2, 1, -9], [6, 1], [11, 2], [3, -11], [4, -2], [7, 8], [5, -6], [-2, 5, 6], [3, 8, -4], [1, 7, -6], [10, 4]]",11,12,0.3921363157106165,"{1, 2, 5, 6, 11, -4}",0.04933510000046226
307,"[[-8, 9], [-2, 1, -9], [6, 1], [11, 2], [3, -11], [4, -2], [7, 8], [5, -6], [-2, 5, 6], [3, 8, -4], [1, 7, -6], [10, 4]]",11,12,0.3921363157106165,"{4, 6, 7, 8, 10, -11, -9, -5, -3}",0.047079599999051425
308,"[[-8, 9], [-2, 1, -9], [6, 1], [11, 2], [3, -11], [4, -2], [7, 8], [5, -6], [-2, 5, 6], [3, 8, -4], [1, 7, -6], [10, 4]]",11,12,0.3921363157106165,"{2, 3, 4, 8, 11, -9, -6, -5}",0.0496675000013056
309,"[[-7, -9, 2], [-1, -5, -2], [-6, -7], [-10, -4, 9], [-11, 8, -1], [-4, -5, 9], [2, 4, -9], [-3, -8], [10, 2], [-1, 4], [7, -3, -11], [8, 2, -3]]",11,12,0.2873451101730051,"{2, 5, 10, 11, -9, -7, -3}",0.049327300001095864
310,"[[-7, -9, 2], [-1, -5, -2], [-6, -7], [-10, -4, 9], [-11, 8, -1], [-4, -5, 9], [2, 4, -9], [-3, -8], [10, 2], [-1, 4], [7, -3, -11], [8, 2, -3]]",11,12,0.2873451101730051,"{7, 10, -6, -5, -2}",0.037588099999993574
311,"[[-7, -9, 2], [-1, -5, -2], [-6, -7], [-10, -4, 9], [-11, 8, -1], [-4, -5, 9], [2, 4, -9], [-3, -8], [10, 2], [-1, 4], [7, -3, -11], [8, 2, -3]]",11,12,0.2873451101730051,"{1, 5, 8, -11, -6, -4, -3, -2}",0.04635150000103749
312,"[[-6, 8], [10, 1, -8], [-7, 9, -10], [-4, -8], [3, -5, 10], [2, 11, 3], [-8, 4], [9, -11], [-9, 11], [-9, 8, -4], [9, 3, 11], [3, 5, 9]]",11,12,0.4127789437602457,"{3, 5, 11, -10, -9, -1, -7, -4, -2}",0.057168699999238015
313,"[[-6, 8], [10, 1, -8], [-7, 9, -10], [-4, -8], [3, -5, 10], [2, 11, 3], [-8, 4], [9, -11], [-9, 11], [-9, 8, -4], [9, 3, 11], [3, 5, 9]]",11,12,0.4127789437602457,"{3, 4, 9, 10, -1, -7, -6, -2}",0.04878670000107377
314,"[[-6, 8], [10, 1, -8], [-7, 9, -10], [-4, -8], [3, -5, 10], [2, 11, 3], [-8, 4], [9, -11], [-9, 11], [-9, 8, -4], [9, 3, 11], [3, 5, 9]]",11,12,0.4127789437602457,"{1, 3, 8, 11, -9, -5, -4, -2}",0.03684699999939767
315,"[[-12, 8], [-9, -8], [3, -4, -8], [10, 2, -4], [-6, -12], [5, 11, -8], [-1, 5], [-7, 2], [11, -2], [3, -4], [10, -3, 8]]",12,11,0.36422028166003256,"{1, 11, 12, -9, -6, -3}",0.043425799998658476
316,"[[-12, 8], [-9, -8], [3, -4, -8], [10, 2, -4], [-6, -12], [5, 11, -8], [-1, 5], [-7, 2], [11, -2], [3, -4], [10, -3, 8]]",12,11,0.36422028166003256,"{4, 9, 11, 12, -10, -8, -5, -3}",0.047679400000561145
317,"[[-12, 8], [-9, -8], [3, -4, -8], [10, 2, -4], [-6, -12], [5, 11, -8], [-1, 5], [-7, 2], [11, -2], [3, -4], [10, -3, 8]]",12,11,0.36422028166003256,"{1, 3, 7, 11, 12, -9, -6, -2}",0.05170460000044841
318,"[[5, 8], [3, 12, -5], [10, -6, 12], [-1, -5], [-9, 1], [11, 2, -5], [7, 4, -8], [6, -2, 10], [8, 4], [-6, -1], [-3, -5]]",12,11,0.25577188853642613,"{1, 3, 4, 5, -9, -7, -2}",0.05645400000139489
319,"[[5, 8], [3, 12, -5], [10, -6, 12], [-1, -5], [-9, 1], [11, 2, -5], [7, 4, -8], [6, -2, 10], [8, 4], [-6, -1], [-3, -5]]",12,11,0.25577188853642613,"{1, 4, 5, 9, -11, -10, -8, -2}",0.06412689999888244
320,"[[5, 8], [3, 12, -5], [10, -6, 12], [-1, -5], [-9, 1], [11, 2, -5], [7, 4, -8], [6, -2, 10], [8, 4], [-6, -1], [-3, -5]]",12,11,0.25577188853642613,"{2, 3, 4, 10, 11, 12, -9, -7, -5, -1}",0.0565723000017897
321,"[[5, -4], [-6, 2, -4], [-12, 1, -4], [8, 10, 5], [-9, 11, -2], [-7, -3, 8], [10, 12, -6], [7, -8, -5], [12, 9, -1], [9, -4, 5], [1, -3]]",12,11,0.21395484163431178,"{3, 7, 8, -12, -11, -9, -5, -2}",0.06249989999923855
322,"[[5, -4], [-6, 2, -4], [-12, 1, -4], [8, 10, 5], [-9, 11, -2], [-7, -3, 8], [10, 12, -6], [7, -8, -5], [12, 9, -1], [9, -4, 5], [1, -3]]",12,11,0.21395484163431178,"{1, 2, 3, 4, 10, -12, -9, -6}",0.0620744999996532
323,"[[5, -4], [-6, 2, -4], [-12, 1, -4], [8, 10, 5], [-9, 11, -2], [-7, -3, 8], [10, 12, -6], [7, -8, -5], [12, 9, -1], [9, -4, 5], [1, -3]]",12,11,0.21395484163431178,"{6, 7, 9, 10, -12, -1, -5, -4, -3, -2}",0.07573110000157612
324,"[[-1, 6, 9], [-4, 9], [2, 4], [12, -3, -4], [5, -12], [8, 6], [10, -3], [11, -7, 9], [-9, 8, 11], [-4, 7], [5, 10]]",12,11,0.2726732954530668,"{1, 2, 3, 4, 8, 11, -12, -10, -5}",0.10520469999937632
325,"[[-1, 6, 9], [-4, 9], [2, 4], [12, -3, -4], [5, -12], [8, 6], [10, -3], [11, -7, 9], [-9, 8, 11], [-4, 7], [5, 10]]",12,11,0.2726732954530668,"{2, 3, 4, 7, -11, -10, -8, -5}",0.08415499999864551
326,"[[-1, 6, 9], [-4, 9], [2, 4], [12, -3, -4], [5, -12], [8, 6], [10, -3], [11, -7, 9], [-9, 8, 11], [-4, 7], [5, 10]]",12,11,0.2726732954530668,"{6, 7, 8, 9, 12, -11, -10, -1, -4, -3, -2}",0.06115020000106597
327,"[[-3, 7], [2, 11, -3], [10, 9, 7], [-4, -5, 3], [12, -1, 9], [8, -4], [6, -1], [-10, 9, -12], [7, 10], [-7, -8, -10], [-2, 3]]",12,11,0.2767099917078795,"{1, 7, 12, -10, -9, -3}",0.05323580000003858
328,"[[-3, 7], [2, 11, -3], [10, 9, 7], [-4, -5, 3], [12, -1, 9], [8, -4], [6, -1], [-10, 9, -12], [7, 10], [-7, -8, -10], [-2, 3]]",12,11,0.2767099917078795,"{7, 8, 10, 12, -4, -3, -2}",0.0356869999995979
329,"[[-3, 7], [2, 11, -3], [10, 9, 7], [-4, -5, 3], [12, -1, 9], [8, -4], [6, -1], [-10, 9, -12], [7, 10], [-7, -8, -10], [-2, 3]]",12,11,0.2767099917078795,"{7, 12, -1, -5, -4, -3, -2}",0.042213900000206195
330,"[[1, 6, -7], [-12, 9, -1], [4, 10, -12], [-5, -3, -7], [-8, 5], [-11, -2, -1], [9, -5, 3], [-10, -5, 4], [-1, 6], [5, -1], [1, -12, -10], [-11, -5]]",12,12,0.2836508536546325,"{1, 6, 8, -12, -9, -7, -5, -4, -3}",0.08104529999945953
331,"[[1, 6, -7], [-12, 9, -1], [4, 10, -12], [-5, -3, -7], [-8, 5], [-11, -2, -1], [9, -5, 3], [-10, -5, 4], [-1, 6], [5, -1], [1, -12, -10], [-11, -5]]",12,12,0.2836508536546325,"{4, 5, 10, -12, -11, -3, -2}",0.08094459999847459
332,"[[1, 6, -7], [-12, 9, -1], [4, 10, -12], [-5, -3, -7], [-8, 5], [-11, -2, -1], [9, -5, 3], [-10, -5, 4], [-1, 6], [5, -1], [1, -12, -10], [-11, -5]]",12,12,0.2836508536546325,"{4, 10, -11, -1, -7, -2}",0.10610169999927166
333,"[[11, 5], [-10, -4, 11], [6, 4], [9, 8, 5], [-3, -9], [7, -4], [-12, 6], [-1, 7], [-2, -8], [10, -4, 2], [-5, 8], [12, 5]]",12,12,0.37906574068063925,"{3, 5, 10, -9, -8, -7, -2}",0.1473232000007556
334,"[[11, 5], [-10, -4, 11], [6, 4], [9, 8, 5], [-3, -9], [7, -4], [-12, 6], [-1, 7], [-2, -8], [10, -4, 2], [-5, 8], [12, 5]]",12,12,0.37906574068063925,"{3, 8, -12, -10, -9, -5, -4, -1}",0.15181420000044454
335,"[[11, 5], [-10, -4, 11], [6, 4], [9, 8, 5], [-3, -9], [7, -4], [-12, 6], [-1, 7], [-2, -8], [10, -4, 2], [-5, 8], [12, 5]]",12,12,0.37906574068063925,"{2, 10, -12, -9, -8, -7, -3}",0.13505260000056296
336,"[[-2, 9], [10, -9], [12, -10], [6, 12], [8, -7, -10], [-4, -3, 9], [-1, 5, -10], [-11, -10, 7], [-6, 8], [11, 4], [10, 4], [4, -7, 1]]",12,12,0.30208004738775623,"{6, 10, -11, -8, -5}",0.1088584000008268
337,"[[-2, 9], [10, -9], [12, -10], [6, 12], [8, -7, -10], [-4, -3, 9], [-1, 5, -10], [-11, -10, 7], [-6, 8], [11, 4], [10, 4], [4, -7, 1]]",12,12,0.30208004738775623,"{5, 6, 11, -12, -10, -9, -8}",0.11351299999842013
338,"[[-2, 9], [10, -9], [12, -10], [6, 12], [8, -7, -10], [-4, -3, 9], [-1, 5, -10], [-11, -10, 7], [-6, 8], [11, 4], [10, 4], [4, -7, 1]]",12,12,0.30208004738775623,"{1, 3, 8, 12, -7, -6, -5, -2}",0.14847229999941192
339,"[[3, -10, 1], [7, 11, 3], [-6, -10], [-4, 6], [-2, -6], [-8, 2], [-12, -5, -6], [9, 6], [-4, 12], [-7, 12], [-9, 3, 8], [7, -2]]",12,12,0.3371503074677604,"{3, 4, 8, 9, 10, -12, -11, -7, -5}",0.14847200000076555
340,"[[3, -10, 1], [7, 11, 3], [-6, -10], [-4, 6], [-2, -6], [-8, 2], [-12, -5, -6], [9, 6], [-4, 12], [-7, 12], [-9, 3, 8], [7, -2]]",12,12,0.3371503074677604,"{1, 2, 5, 8, 10, 11, 12, -7, -6, -3}",0.13627390000146988
341,"[[3, -10, 1], [7, 11, 3], [-6, -10], [-4, 6], [-2, -6], [-8, 2], [-12, -5, -6], [9, 6], [-4, 12], [-7, 12], [-9, 3, 8], [7, -2]]",12,12,0.3371503074677604,"{2, 5, 10, 11, 12, -9, -6, -1}",0.1716348999998445
342,"[[8, -3], [10, -8], [9, -8], [12, -10], [2, 9], [-11, -4, 10], [1, -4], [-5, 7, -11], [-6, -1], [-5, 4, -8], [8, -7, -12], [-12, 1, 3]]",12,12,0.2585128786662074,"{3, 6, 7, 10, 12, -8, -5, -4, -2}",0.13338050000129442
343,"[[8, -3], [10, -8], [9, -8], [12, -10], [2, 9], [-11, -4, 10], [1, -4], [-5, 7, -11], [-6, -1], [-5, 4, -8], [8, -7, -12], [-12, 1, 3]]",12,12,0.2585128786662074,"{2, 9, -10, -8, -7, -4, -3, -1}",0.18411120000018855
344,"[[8, -3], [10, -8], [9, -8], [12, -10], [2, 9], [-11, -4, 10], [1, -4], [-5, 7, -11], [-6, -1], [-5, 4, -8], [8, -7, -12], [-12, 1, 3]]",12,12,0.2585128786662074,"{9, -11, -10, 7}",0.12511430000085966
345,"[[3, 8, 10], [-11, 4, -3], [-5, -8], [7, -6, -4], [2, 12, -3], [9, 1, 4], [7, 9, 3], [-10, -11, 12], [6, -8, -4], [10, -1, 5], [-9, 8], [6, -4, 2], [11, 8]]",12,13,0.2880806816453969,"{3, 9, 11, -10, -8, -7, -6, -2}",0.14600509999945643
346,"[[3, 8, 10], [-11, 4, -3], [-5, -8], [7, -6, -4], [2, 12, -3], [9, 1, 4], [7, 9, 3], [-10, -11, 12], [6, -8, -4], [10, -1, 5], [-9, 8], [6, -4, 2], [11, 8]]",12,13,0.2880806816453969,"{1, 3, 4, 12, -10, -8, -6, -2}",0.13039740000021993
347,"[[3, 8, 10], [-11, 4, -3], [-5, -8], [7, -6, -4], [2, 12, -3], [9, 1, 4], [7, 9, 3], [-10, -11, 12], [6, -8, -4], [10, -1, 5], [-9, 8], [6, -4, 2], [11, 8]]",12,13,0.2880806816453969,"{5, 10, 11, -9, -8, -6, -4, -3, -1}",0.13881650000075751
348,"[[5, -2, 11], [-8, 6, 2], [-10, -4, -8], [-1, -11], [-7, 11], [-9, 12, -10], [3, 11], [-6, -2], [11, -5], [10, -12], [-10, -9, 6], [6, -11, 12], [10, 12]]",12,13,0.4166666666666667,"{2, 7, 11, 12, -8, -6, -5, -4, -3, -1}",0.08839840000109689
349,"[[5, -2, 11], [-8, 6, 2], [-10, -4, -8], [-1, -11], [-7, 11], [-9, 12, -10], [3, 11], [-6, -2], [11, -5], [10, -12], [-10, -9, 6], [6, -11, 12], [10, 12]]",12,13,0.4166666666666667,"{4, 6, 8, -10, -5}",0.05975959999886982
350,"[[5, -2, 11], [-8, 6, 2], [-10, -4, -8], [-1, -11], [-7, 11], [-9, 12, -10], [3, 11], [-6, -2], [11, -5], [10, -12], [-10, -9, 6], [6, -11, 12], [10, 12]]",12,13,0.4166666666666667,"{4, 6, 8, 9, 12, -5, -2}",0.0875543000001926
351,"[[-2, 5], [6, -2], [8, 6], [-10, 5], [7, -8], [-3, -1, 7], [-9, -1], [4, -5], [11, -8], [12, 5], [11, 1], [-2, -1], [-5, -4]]",12,13,0.41856000637500695,"{2, 3, 6, 9, -11}",0.10687750000033702
352,"[[-2, 5], [6, -2], [8, 6], [-10, 5], [7, -8], [-3, -1, 7], [-9, -1], [4, -5], [11, -8], [12, 5], [11, 1], [-2, -1], [-5, -4]]",12,13,0.41856000637500695,"{3, 6, 7, -10, -9, -8, -1}",0.10132220000014058
353,"[[-2, 5], [6, -2], [8, 6], [-10, 5], [7, -8], [-3, -1, 7], [-9, -1], [4, -5], [11, -8], [12, 5], [11, 1], [-2, -1], [-5, -4]]",12,13,0.41856000637500695,"{2, 4, 7, -12, -11, -10, -6, -5, -3}",0.12982929999998305
354,"[[-3, -5], [11, 10, -5], [6, 3], [9, -3], [4, -7, 11], [-2, 12, -10], [8, -3], [-6, -7, 9], [-1, 6], [2, 1, -12], [11, -10], [3, 12], [-4, -12]]",12,13,0.44877417965706595,"{1, 7, -6, -5, -4, -3}",0.05184430000008433
355,"[[-3, -5], [11, 10, -5], [6, 3], [9, -3], [4, -7, 11], [-2, 12, -10], [8, -3], [-6, -7, 9], [-1, 6], [2, 1, -12], [11, -10], [3, 12], [-4, -12]]",12,13,0.44877417965706595,"{1, 2, 3, 7, 9, 10, 11, -12, -6, -5, -4}",0.10845279999921331
356,"[[-3, -5], [11, 10, -5], [6, 3], [9, -3], [4, -7, 11], [-2, 12, -10], [8, -3], [-6, -7, 9], [-1, 6], [2, 1, -12], [11, -10], [3, 12], [-4, -12]]",12,13,0.44877417965706595,"{4, 6, 8, 9, 10, 12, -11, -7}",0.09187179999935324
357,"[[3, 8], [-2, -3], [-6, -3], [1, 8], [-12, -11, -6], [-5, 1], [7, 4, 12], [-10, -11], [-9, -5], [2, -3, -9], [12, -10, -8], [-7, -10, -6], [11, 4, 12]]",12,13,0.3618157097706838,"{1, 3, 5, 7, 8, -11, -9, -6, -4, -2}",0.11403119999886258
358,"[[3, 8], [-2, -3], [-6, -3], [1, 8], [-12, -11, -6], [-5, 1], [7, 4, 12], [-10, -11], [-9, -5], [2, -3, -9], [12, -10, -8], [-7, -10, -6], [11, 4, 12]]",12,13,0.3618157097706838,"{2, 9, -12, -10, -8, -6, -5, -4, -3}",0.10728820000076666
359,"[[3, 8], [-2, -3], [-6, -3], [1, 8], [-12, -11, -6], [-5, 1], [7, 4, 12], [-10, -11], [-9, -5], [2, -3, -9], [12, -10, -8], [-7, -10, -6], [11, 4, 12]]",12,13,0.3618157097706838,"{3, 7, 9, 10, -8, -5, -4, -2}",0.11810619999960181
360,"[[-2, 6, 1], [-7, -10, -1], [8, 2], [-9, 12, 2], [-5, 13, -10], [3, 10], [4, 10], [-11, -7, 4], [-3, 6, -12], [-4, 6, 3], [-3, 5, -4], [-9, 1, -2]]",13,12,0.21818079415262892,"{10, 11, -13, -12, -7, -6, -4, -1}",0.12803279999934603
361,"[[-2, 6, 1], [-7, -10, -1], [8, 2], [-9, 12, 2], [-5, 13, -10], [3, 10], [4, 10], [-11, -7, 4], [-3, 6, -12], [-4, 6, 3], [-3, 5, -4], [-9, 1, -2]]",13,12,0.21818079415262892,"{1, 2, 8, 12, -10, -9}",0.10604090000015276
362,"[[-2, 6, 1], [-7, -10, -1], [8, 2], [-9, 12, 2], [-5, 13, -10], [3, 10], [4, 10], [-11, -7, 4], [-3, 6, -12], [-4, 6, 3], [-3, 5, -4], [-9, 1, -2]]",13,12,0.21818079415262892,"{2, 8, 11, 12, 13, -7, -5, -3}",0.12681000000156928
363,"[[-12, -10], [13, -10], [-8, -6, 12], [5, 11, 10], [-9, -11], [4, 11], [-2, -1, 10], [3, 4], [-13, 9, 6], [7, 6], [3, -9], [-4, 11, 13]]",13,12,0.3225111598417228,"{1, 2, 5, 6, 7, 8, 13, -11, -3}",0.11807120000048599
364,"[[-12, -10], [13, -10], [-8, -6, 12], [5, 11, 10], [-9, -11], [4, 11], [-2, -1, 10], [3, 4], [-13, 9, 6], [7, 6], [3, -9], [-4, 11, 13]]",13,12,0.3225111598417228,"{4, 13, -11, -10, -9, -6, -5, -3, -1}",0.12024320000091393
